company_number,name,nationality,sic_codes,nationality_normalized,nationality_clean,sic_code,sic_2,industry
02745904,"AKID, Alison Dawn",British,['43999'],british,british,43999,43,Construction
02745904,"AKID, John Marcus",British,['43999'],british,british,43999,43,Construction
02745904,"AKID, Clive",British,['43999'],british,british,43999,43,Construction
02745904,"CROWTHER, John Flint",British,['43999'],british,british,43999,43,Construction
02745904,"TURNER, John",English,['43999'],english,british,43999,43,Construction
02745904,"WOOD, Stuart",English,['43999'],english,british,43999,43,Construction
08885692,"O'MALLEY, John Joseph",English,['41100'],english,british,41100,41,Construction
06103173,"THOMPSON, Abbo Martin",British,"['71111', '71129']",british,british,71111,71,Professional Services
16621788,"PLESINSKI, Kamil Krzysztof",Polish,"['41201', '41202', '43390', '74902']",polish,polish,41201,41,Construction
15861749,"OSTAD HOSSEINI BAYGI, Fatemeh",Iranian,['41202'],iranian,iranian,41202,41,Construction
07803845,"WALTON, David Graham",British,['74909'],british,british,74909,74,Professional Services
07803845,"WALTON, Johanna Mary",British,['74909'],british,british,74909,74,Professional Services
13989252,"CASSELL, Gary John",British,['64999'],british,british,64999,64,Finance
15334111,"BOULTER, Ben",British,['43999'],british,british,43999,43,Construction
